owner_org,bla,bla2,sample_id,notes,name,spatial,license_id,resource_permissions,access_control_date,access_control_mode,sequence_data_type,related_data,am_environment,ammonium_nitrogen_wt,ammonium_nitrogen_wt_meth,analysis_software_version,archive_ingestion_date,bioplatforms_dataset_id,bioplatforms_project,bioplatforms_project_code,biotic_relationship,boron_hot_cacl2,boron_hot_cacl2_meth,clay,clay_meth,coarse_sand,coarse_sand_meth,collection_date,color,conductivity,conductivity_meth,data_generated,data_type,database_schema_definitions_url,dataset_id,dataset_url,date_of_transfer,depth,depth_lower,depth_upper,description,dtpa_copper,dtpa_copper_meth,dtpa_iron,dtpa_iron_meth,dtpa_manganese,dtpa_manganese_meth,dtpa_zinc,dtpa_zinc_meth,elev,env_broad_scale,env_local_scale,env_medium,exc_aluminium,exc_aluminium_meth,exc_calcium,exc_calcium_meth,exc_magnesium,exc_magnesium_meth,exc_potassium,exc_potassium_meth,exc_sodium,exc_sodium_meth,facility,fine_sand,fine_sand_meth,flow_id,folder_name,general_env_feature,geo_loc_name,gravel,gravel_meth,hyperspectral_analysis,hyperspectral_analysis_meth,insert_size_range,lat_lon,latitude,library_construction_protocol,local_class,local_class_meth,longitude,ncbi_bioproject_accession,ncbi_bioproject_accession_number,ncbi_biosample_accession,ncbi_biosample_accession_number,nitrate_nitrogen,nitrate_nitrogen_meth,nucl_acid_ext,organic_carbon,organic_carbon_meth,ph,ph_meth,ph_solid_h2o,ph_solid_h2o_meth,phosphorus_colwell,phosphorus_colwell_meth,potassium_colwell,potassium_colwell_meth,read_length,sample_database_file,sample_extraction_id,sample_metadata_ingest_date,sample_metadata_ingest_file,sample_metadata_update_history,sample_site_location_description,sample_submission_date,sample_type,sand,sand_meth,sequencer,silt,silt_meth,slope_aspect,slope_gradient,source_mat_id,store_cond,sulphur,sulphur_meth,texture,texture_meth,ticket,url,utc_date_sampled,vegetation_type,water_content,water_content_soil_meth,Sample
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19459_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19459_1-hfmjgbcxx,"{""coordinates"": [150.73795, -33.61292], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,8,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.18,meth_2.1,5.97,meth_2.1,69.04,meth_2.1,2015-02-18T00:00:00Z,GR,0.011,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-740/,2015-11-20,0,0.1,0,BASE metagenomics,0.2,meth_2.1,43.98,meth_2.1,12.19,meth_2.1,0.79,meth_2.1,31,1 Conservation and Natural Environments,3.2.1 Native/exotic pasture mosaic,Soil [ENVO_00001998],0.193,meth_2.1,0.5,meth_2.1,0.18,meth_2.1,0.12,meth_2.1,0.02,meth_2.1,RAMACIOTTI,16.89,meth_2.1,HFMJGBCXX,20151113_UNSW_BPA_BASE_HFMJGBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61292 150.73795,-33.61292,TruSeq Nano,Sodosol,meth_2.27,150.73795,PRJNA317932,PRJNA317932,SAMN07488514,SAMN07488514,1e-10,meth_2.1,meth_3.1.1,0.77,meth_2.1,4.6,meth_2.1,5.8,meth_2.1,8,meth_2.1,46,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19459_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,85.94,meth_2.1,HiSeq 2500,8.09,meth_2.1,NA,0,102.100.100/19459,frozen,2.6,meth_2.1,1.5,meth_2.1,BRLOPS-740,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19459,2015-02-18,Grassland,8.310194367,meth_2.1,19459
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19461_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19461_1-hfmjgbcxx,"{""coordinates"": [150.73769, -33.6126], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.2,meth_2.1,5.76,meth_2.1,73,meth_2.1,2015-02-18T00:00:00Z,GRBR,0.018,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-740/,2015-11-20,0,0.1,0,BASE metagenomics,0.05,meth_2.1,34.14,meth_2.1,9.9,meth_2.1,1.46,meth_2.1,31,1 Conservation and Natural Environments,3.2.1 Native/exotic pasture mosaic,Soil [ENVO_00001998],0.08,meth_2.1,0.8,meth_2.1,0.24,meth_2.1,0.13,meth_2.1,1e-10,meth_2.1,RAMACIOTTI,15.38,meth_2.1,HFMJGBCXX,20151113_UNSW_BPA_BASE_HFMJGBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.6126 150.73769,-33.6126,TruSeq Nano,Sodosol,meth_2.27,150.73769,PRJNA317932,PRJNA317932,SAMN07488516,SAMN07488516,1e-10,meth_2.1,meth_3.1.1,0.79,meth_2.1,5.1,meth_2.1,6.3,meth_2.1,17,meth_2.1,53,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19461_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,88.38,meth_2.1,HiSeq 2500,5.86,meth_2.1,NA,0,102.100.100/19461,frozen,2.8,meth_2.1,1.5,meth_2.1,BRLOPS-740,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19461,2015-02-18,Grassland,5.341040462,meth_2.1,19461
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19463_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19463_1-hfmjgbcxx,"{""coordinates"": [150.73618, -33.61565], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,16,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.48,meth_2.1,19.55,meth_2.1,2.01,meth_2.1,2015-02-18T00:00:00Z,GR,0.034,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-740/,2015-11-20,0,0.1,0,BASE metagenomics,1.03,meth_2.1,106.81,meth_2.1,12.39,meth_2.1,2.07,meth_2.1,29,1 Conservation and Natural Environments,3.2.1 Native/exotic pasture mosaic,Soil [ENVO_00001998],1.358,meth_2.1,1.06,meth_2.1,0.2,meth_2.1,0.27,meth_2.1,0.03,meth_2.1,RAMACIOTTI,52.9,meth_2.1,HFMJGBCXX,20151113_UNSW_BPA_BASE_HFMJGBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61565 150.73618,-33.61565,TruSeq Nano,Sodosol,meth_2.27,150.73618,PRJNA317932,PRJNA317932,SAMN07488518,SAMN07488518,17,meth_2.1,meth_3.1.1,2.44,meth_2.1,4.3,meth_2.1,5.2,meth_2.1,16,meth_2.1,110,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19463_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,54.91,meth_2.1,HiSeq 2500,25.54,meth_2.1,NA,0,102.100.100/19463,frozen,7.1,meth_2.1,2,meth_2.1,BRLOPS-740,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19463,2015-02-18,Grassland,22.24888584,meth_2.1,19463
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19465_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19465_1-hfmjgbcxx,"{""coordinates"": [150.736, -33.61623], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,23,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.49,meth_2.1,25.96,meth_2.1,1.32,meth_2.1,2015-02-18T00:00:00Z,GR,0.034,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-740/,2015-11-20,0,0.1,0,BASE metagenomics,0.96,meth_2.1,87.95,meth_2.1,11.54,meth_2.1,1.51,meth_2.1,27,1 Conservation and Natural Environments,3.2.1 Native/exotic pasture mosaic,Soil [ENVO_00001998],1.149,meth_2.1,1.54,meth_2.1,0.39,meth_2.1,0.25,meth_2.1,0.05,meth_2.1,RAMACIOTTI,44.65,meth_2.1,HFMJGBCXX,20151113_UNSW_BPA_BASE_HFMJGBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61623 150.736,-33.61623,TruSeq Nano,Sodosol,meth_2.27,150.736,PRJNA317932,PRJNA317932,SAMN07488520,SAMN07488520,15,meth_2.1,meth_3.1.1,2.72,meth_2.1,4.5,meth_2.1,5.4,meth_2.1,13,meth_2.1,96,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19465_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,45.97,meth_2.1,HiSeq 2500,28.07,meth_2.1,NA,0,102.100.100/19465,frozen,7.7,meth_2.1,2,meth_2.1,BRLOPS-740,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19465,2015-02-18,Grassland,33.07247363,meth_2.1,19465
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19467_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19467_1-hfmktbcxx,"{""coordinates"": [150.73612, -33.61745], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,37,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.82,meth_2.1,24.97,meth_2.1,0.57,meth_2.1,2015-02-18T00:00:00Z,DKGR,0.065,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-739/,2015-11-20,0,0.1,0,BASE metagenomics,1.19,meth_2.1,146,meth_2.1,16.84,meth_2.1,3.44,meth_2.1,27,1 Conservation and Natural Environments,3.2.1 Native/exotic pasture mosaic,Soil [ENVO_00001998],1.423,meth_2.1,2.55,meth_2.1,0.81,meth_2.1,0.45,meth_2.1,0.06,meth_2.1,RAMACIOTTI,43.1,meth_2.1,HFMKTBCXX,20151113_UNSW_BPA_BASE_HFMKTBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61745 150.73612,-33.61745,TruSeq Nano,Sodosol,meth_2.27,150.73612,PRJNA317932,PRJNA317932,SAMN07488522,SAMN07488522,23,meth_2.1,meth_3.1.1,3.4,meth_2.1,4.4,meth_2.1,5.2,meth_2.1,22,meth_2.1,176,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19467_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,43.68,meth_2.1,HiSeq 2500,31.35,meth_2.1,NA,0,102.100.100/19467,frozen,11.8,meth_2.1,2,meth_2.1,BRLOPS-739,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19467,2015-02-18,Grassland,27.63649963,meth_2.1,19467
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19475_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19475_1-hfcgvbcxx,"{""coordinates"": [150.7354, -33.6213], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-15,date,illumina-shortread,NA,Soil,9,meth_2.1,1.8.2,2015-11-17,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.29,meth_2.1,9.93,meth_2.1,30.61,meth_2.1,2015-02-18T00:00:00Z,LTGR,0.025,meth_2.1,2015-11-17,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-736/,2015-11-17,0,0.1,0,BASE Metagenomics,0.15,meth_2.1,35.09,meth_2.1,23.9,meth_2.1,1.42,meth_2.1,33,1 Conservation and Natural Environments,1.1.5 Habitat/species management area,Soil [ENVO_00001998],0.043,meth_2.1,2.89,meth_2.1,0.52,meth_2.1,0.18,meth_2.1,0.03,meth_2.1,RAMACIOTTI,47.42,meth_2.1,HFCGVBCXX,20151101_UNSW_BPA_BASE_HFCGVBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.6213 150.7354,-33.6213,TruSeq Nano,Sodosol,meth_2.27,150.7354,PRJNA317932,PRJNA317932,SAMN07488530,SAMN07488530,15,meth_2.1,meth_3.1.1,1.28,meth_2.1,4.9,meth_2.1,5.9,meth_2.1,5,meth_2.1,70,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19475_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-17,Soil,78.02,meth_2.1,HiSeq 2500,12.04,meth_2.1,NA,0,102.100.100/19475,frozen,3.9,meth_2.1,2,meth_2.1,BRLOPS-736,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19475,2015-02-18,Woodland,8.904109589,meth_2.1,19475
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19477_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19477_1-hfcgvbcxx,"{""coordinates"": [150.73577, -33.62083], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-15,date,illumina-shortread,NA,Soil,5,meth_2.1,1.8.2,2015-11-17,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.33,meth_2.1,7.83,meth_2.1,39.74,meth_2.1,2015-02-18T00:00:00Z,LTGR,0.032,meth_2.1,2015-11-17,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-736/,2015-11-17,0,0.1,0,BASE Metagenomics,0.05,meth_2.1,34.57,meth_2.1,18.97,meth_2.1,1.71,meth_2.1,35,1 Conservation and Natural Environments,1.1.5 Habitat/species management area,Soil [ENVO_00001998],0.049,meth_2.1,1.77,meth_2.1,0.51,meth_2.1,0.24,meth_2.1,0.04,meth_2.1,RAMACIOTTI,40.54,meth_2.1,HFCGVBCXX,20151101_UNSW_BPA_BASE_HFCGVBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.62083 150.73577,-33.62083,TruSeq Nano,Sodosol,meth_2.27,150.73577,PRJNA317932,PRJNA317932,SAMN07488532,SAMN07488532,7,meth_2.1,meth_3.1.1,1.02,meth_2.1,4.9,meth_2.1,5.9,meth_2.1,4,meth_2.1,92,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19477_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-17,Soil,80.28,meth_2.1,HiSeq 2500,11.89,meth_2.1,NA,0,102.100.100/19477,frozen,2.9,meth_2.1,2,meth_2.1,BRLOPS-736,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19477,2015-02-18,Woodland,4.607922393,meth_2.1,19477
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19479_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19479_1-hfcgvbcxx,"{""coordinates"": [150.72268, -33.61517], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-15,date,illumina-shortread,NA,Soil,5,meth_2.1,1.8.2,2015-11-17,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.42,meth_2.1,20.62,meth_2.1,11.3,meth_2.1,2015-02-19T00:00:00Z,BRGR,0.036,meth_2.1,2015-11-17,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-736/,2015-11-17,0,0.1,0,BASE Metagenomics,0.21,meth_2.1,471.19,meth_2.1,15.43,meth_2.1,1.03,meth_2.1,28,1 Conservation and Natural Environments,1.1.5 Habitat/species management area,Soil [ENVO_00001998],1.186,meth_2.1,1.22,meth_2.1,2.09,meth_2.1,0.23,meth_2.1,0.4,meth_2.1,RAMACIOTTI,41.14,meth_2.1,HFCGVBCXX,20151101_UNSW_BPA_BASE_HFCGVBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61517 150.72268,-33.61517,TruSeq Nano,Dermosol,meth_2.27,150.72268,PRJNA317932,PRJNA317932,SAMN07488534,SAMN07488534,1e-10,meth_2.1,meth_3.1.1,2.91,meth_2.1,4.2,meth_2.1,5.4,meth_2.1,4,meth_2.1,110,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19479_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-17,Soil,52.43,meth_2.1,HiSeq 2500,26.94,meth_2.1,NA,0,102.100.100/19479,frozen,5.4,meth_2.1,2,meth_2.1,BRLOPS-736,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19479,2015-02-19,Woodland,7.938718663,meth_2.1,19479
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19481_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19481_1-hfcgvbcxx,"{""coordinates"": [150.72482, -33.61583], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-15,date,illumina-shortread,NA,Soil,11,meth_2.1,1.8.2,2015-11-17,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.76,meth_2.1,13.84,meth_2.1,10.71,meth_2.1,2015-02-19T00:00:00Z,GR,0.052,meth_2.1,2015-11-17,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-736/,2015-11-17,0,0.1,0,BASE Metagenomics,0.17,meth_2.1,430.29,meth_2.1,26.32,meth_2.1,1.45,meth_2.1,32,1 Conservation and Natural Environments,1.1.5 Habitat/species management area,Soil [ENVO_00001998],1.048,meth_2.1,1.12,meth_2.1,1.32,meth_2.1,0.29,meth_2.1,0.44,meth_2.1,RAMACIOTTI,47.56,meth_2.1,HFCGVBCXX,20151101_UNSW_BPA_BASE_HFCGVBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61583 150.72482,-33.61583,TruSeq Nano,Dermosol,meth_2.27,150.72482,PRJNA317932,PRJNA317932,SAMN07488536,SAMN07488536,5,meth_2.1,meth_3.1.1,3.18,meth_2.1,4.1,meth_2.1,5.3,meth_2.1,7,meth_2.1,129,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19481_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-17,Soil,58.27,meth_2.1,HiSeq 2500,27.89,meth_2.1,NA,0,102.100.100/19481,frozen,7,meth_2.1,2,meth_2.1,BRLOPS-736,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19481,2015-02-19,Woodland,13.50259665,meth_2.1,19481
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,19483_1,"Hawkesbury, HiSeq",bpa-base-metagenomics-19483_1-hfmjgbcxx,"{""coordinates"": [150.72493, -33.61353], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2016-02-18,date,illumina-shortread,NA,Soil,17,meth_2.1,1.8.2,2015-11-23,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.59,meth_2.1,22.15,meth_2.1,2.33,meth_2.1,2015-02-19T00:00:00Z,LTGR,0.023,meth_2.1,2015-11-23,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,https://downloads.bioplatforms.com/bpa/base/raw/metagenomics/ramaciotti/BRLOPS-740/,2015-11-20,0,0.1,0,BASE metagenomics,0.39,meth_2.1,233.7,meth_2.1,22.34,meth_2.1,1.42,meth_2.1,37,1 Conservation and Natural Environments,1.1.5 Habitat/species management area,Soil [ENVO_00001998],0.84,meth_2.1,1.32,meth_2.1,0.82,meth_2.1,0.27,meth_2.1,0.12,meth_2.1,RAMACIOTTI,33.03,meth_2.1,HFMJGBCXX,20151113_UNSW_BPA_BASE_HFMJGBCXX,Temperate,Australia:New South Wales [GAZ_00002793],5,meth_2.1,NA,NA,300-1000bp,-33.61353 150.72493,-33.61353,TruSeq Nano,Dermosol,meth_2.27,150.72493,PRJNA317932,PRJNA317932,SAMN07488538,SAMN07488538,8,meth_2.1,meth_3.1.1,3.76,meth_2.1,4.1,meth_2.1,5.3,meth_2.1,7,meth_2.1,104,meth_2.1,150bp,AM_db_v4.2_202408091431.db,19483_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Hawkesbury,2015-11-20,Soil,35.36,meth_2.1,HiSeq 2500,42.49,meth_2.1,NA,0,102.100.100/19483,frozen,6.6,meth_2.1,2,meth_2.1,BRLOPS-740,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/19483,2015-02-19,Woodland,9.172510519,meth_2.1,19483
